,slug,type,available,bundled,vendor,brand,collections,catalogs,thumbnail,name,summary,description,notices,price,discount,taxCategories,shipping,options,bundles,model_name,weight,dimension,payload,reach,autonomous,warranty,related_doc_url_1,related_doc_url_2,related_doc_url_3,related_doc_url_4,related_doc_url_5,related_doc_url_6,meta,option
https://www.amazon.com/-/ko/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_toys-and-games_sr_pg1_1?ie=UTF8&adId=A02309911UL4914VC0VB8&url=%2Fdp%2FB085WPHTHW%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3Drobot%26qid%3D1626913922%26rnid%3D2941120011%26s%3Dtoys-and-games%26sr%3D1-1-spons%26psc%3D1&qualifier=1626913922&id=1069629838608784&widgetName=sp_atf,,custom,,,Ruko,Ruko,[],"{'Text': ""APP Control                It can easily connect through the app, you can steer the robot by tilting the phone in the desired direction, the robot makes the corresponding action, easy control but very interesting.                Supports Bluetooth Playback                Connect the robot with cellphone by Bluetooth, the robot can function as a Bluetooth speaker to play songs and stories you choose for your children. There is no limit on the number of songs and stories that the robot can play.                Singing & Dancing                The robot's audio is controllable, allowing you to adjust the volume of the music and cute, cartoonish voice. The voice, music, and lifelike dance moves will help children to have more fun.        Read more        LED Emoji                A LED display with a lot of expressions, such as happy, sad, disappointed, etc. These human-like expressions could let children feeling him emotion, It can be a real companion for children.                Recording                While pressing the recording button on the robot and speaking to it, the awesome robot will imitate what you just said.                 Touch Sensitive                When you touch the robot's head, the robot  responds by saying something funny in a lively ,cute voice.        Read more        ABS Material                Made of high-quality ABS material, it is safe, clean and sanitary, and will not have any impact on the health of children.                Rechargeable Battery                The robot equipped with a 3.7V 600mAh rechargeable battery, charge 2 hours for 2-3 hours playing time. It has passed thousands of charging and discharging tests.                Speed \u200b\u200bAdjustable                2 speed adjustments and 2 moving modes of walking forward (sliding & walking) make the movement of the robot more fun and interesting.        Read more        𝐆𝐞𝐭 𝐭𝐨 𝐤𝐧𝐨𝐰 𝐂𝐚𝐫𝐥𝐞'𝐬 𝐛𝐨𝐝𝐲            What You Get:    1 x Ruko Smart Robot1 x Romote Controller1 x USB Cable1 x User ManualNote:Controller battery not included        Specification    Dance: 8 DancesSongs: Built-in 10 SongsStories: Built-in 4 StoriesPlaying Time: 2-3 hoursCharging Time: 2 hoursDimension：15.8×10.7 in.Voice Control: 14 voice commandsController: 2 *AA batteries (not included)An ideal gift for your kids!                𝐒𝐮𝐩𝐩𝐨𝐫𝐭𝐬 𝐁𝐥𝐮𝐞𝐭𝐨𝐨𝐭𝐡 𝐏𝐥𝐚𝐲𝐛𝐚𝐜𝐤                            Connect the robot with cellphone by Bluetooth, the robot can function as a Bluetooth speaker. There is no limit on the number of songs and stories that the robot can play.            Read more"", 'Image': ['https://m.media-amazon.com/images/S/aplus-media-library-service-media/87332415-d4b5-4994-9f4f-0b7d465f25c4.__CR0,0,1940,1200_PT0_SX970_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media/sc/1d1dd7d0-d0e0-4c95-8e8d-93e6e4502211.__CR0,0,1600,1600_PT0_SX300_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media/sc/6e45a74b-5f64-4472-8a3f-338aec4737c2.__CR0,0,1600,1600_PT0_SX300_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media/sc/5b373439-88d1-4401-8488-ed28fc6c3bff.__CR0,0,1600,1600_PT0_SX300_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media/sc/87f5deb7-d58d-4bc8-9415-250aedc7bf24.__CR0,0,1600,1600_PT0_SX300_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media/sc/d2cc087a-2590-42d0-98e4-4a6c24388699.__CR0,0,1600,1600_PT0_SX300_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media/sc/c636558c-669a-4e87-9e8c-19d797e58d92.__CR0,0,800,800_PT0_SX300_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media/sc/b704b57e-c461-4e4e-ad1f-5522c51cea62.__CR0,0,300,300_PT0_SX300_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media/sc/d5800723-d634-4685-beb8-6b2d96aa00db.__CR0,0,800,800_PT0_SX300_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media/sc/e8a54feb-4aa7-4cd5-a1c3-269a84bcca9e.__CR0,0,1600,1600_PT0_SX300_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media/sc/6eb6f29f-ae64-4d00-86a0-c4cbf7fff4e2.__CR0,0,1940,1200_PT0_SX970_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media/sc/6933ce6e-5d74-463b-acab-f5a075c39bb4.__CR0,0,300,400_PT0_SX300_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media/sc/0adf0093-676e-4d2e-8206-60842607090c.__CR0,0,350,175_PT0_SX350_V1___.jpg']}","https://images-na.ssl-images-amazon.com/images/I/71dhm1tcD%2BL._AC_SX679_.jpg, https://images-na.ssl-images-amazon.com/images/I/71hA1DkPyOS._AC_SX679_.jpg, https://images-na.ssl-images-amazon.com/images/I/719SojLcoyS._AC_SX679_.jpg, https://images-na.ssl-images-amazon.com/images/I/71MtgvbzIAS._AC_SX679_.jpg, https://images-na.ssl-images-amazon.com/images/I/71Oi4GghdZS._AC_SX679_.jpg","Ruko Smart Robots for Kids, Large Programmable Interactive RC Robot with Voice Control, APP Control, Present for 4 5 6 7 8 9 Years Old Kids Boys and Girls","【𝟒 𝐈𝐧𝐭𝐞𝐥𝐥𝐢𝐠𝐞𝐧𝐭 𝐂𝐨𝐧𝐭𝐫𝐨𝐥𝐬 𝐒𝐮𝐢𝐭 𝐃𝐢𝐟𝐟𝐞𝐫𝐞𝐧𝐭 𝐀𝐠𝐞𝐬】This smart robot named Carle can be controlled by phone APP, remote controller, voice command and gravity sensor easily, kids can have more fun per their age levels, easier to operate upon their favourites, indeed a friendly companion., 【𝗗𝗶𝗳𝗳𝗲𝗿𝗲𝗻𝘁 𝗣𝗿𝗼𝗴𝗿𝗮𝗺𝗺𝗶𝗻𝗴 𝗔𝗰𝘁𝗶𝗼𝗻𝘀 𝗗𝗲𝘃𝗲𝗹𝗼𝗽𝘀 𝗔𝗯𝗶𝗹𝗶𝘁𝗶𝗲𝘀】APP control supports 58 various actions in total and edits max. 102 times of actions in one program,which greatly develop kids’ creation, patience,concentration and logical sense ability, 【𝐌𝐮𝐥𝐭𝐢𝐟𝐮𝐧𝐜𝐭𝐢𝐨𝐧𝐚𝐥 𝐏𝐞𝐫𝐟𝐨𝐫𝐦𝐚𝐧𝐜𝐞𝐬 𝐌𝐚𝐤𝐞 𝐌𝐨𝐫𝐞 𝐅𝐮𝐧】Carle acts as bluetooth speaker to play unlimited stories and songs after connecting phone; he can also dance, do gymnastics, walk, slide, record, and communicate,etc,It greatly innovate their knowledge with funny ways., 【𝐒𝐢𝐦𝐮𝐥𝐚𝐭𝐞 𝐇𝐮𝐦𝐚𝐧 𝐏𝐞𝐫𝐟𝐨𝐫𝐦𝐚𝐧𝐜𝐞 𝐏𝐞𝐫𝐟𝐞𝐜𝐭𝐥𝐲】Carle can express his feelings on LED face in different Emoji; 9 flexible and powerful motors ensure the kids’ robot to make complicated actions smoothly to respond when touching his head, simulate human performance and promote the interaction with kids well., 【𝐀𝐦𝐚𝐳𝐢𝐧𝐠 𝐆𝐢𝐟𝐭 𝐅𝐨𝐫 𝐘𝐨𝐮𝐫 𝐊𝐢𝐝𝐬】Toy robots with FCC and CPC certificate are harmless; Its unique big size (15.8x11x4.7 inches) , various functions and luxurious package are more attractive.You will give kids big surprise and amazing family gathering, interesting gifts to ensure robots for your boys or girls to enjoy holiday!",{},"[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '$149.99', 'type': ''}","{'type': '', 'value': ''}",[],Amazon,"[{'name': {}, 'priority': '', 'variations': [{'value': {}, 'priority': ''}]}]","[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",,{},16.9 x 12.1 x 5.55 inches; 4.3 Pounds,{},{},{},{},{},{},{},{},{},{},object,
https://www.amazon.com/-/ko/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_toys-and-games_sr_pg1_1?ie=UTF8&adId=A06026412Z8KT0F6ZQ3BV&url=%2Fdp%2FB08QN5SL37%2Fref%3Dsr_1_2_sspa%3Fdchild%3D1%26keywords%3Drobot%26qid%3D1626913922%26rnid%3D2941120011%26s%3Dtoys-and-games%26sr%3D1-2-spons%26psc%3D1&qualifier=1626913922&id=1069629838608784&widgetName=sp_atf,,custom,,,Coredy,Coredy,[],"{'Text': ""What You Get                L900W robot vacuum cleaner x1                    Side brushes x4                    Extra HEPA filter x1                    Cleaning brush x1                    Charging dock x1                    Power adapter x1        Coredy Service:                12-Month Technical Support                             19/7 Calling Service                     Pamper Yourself By Robot Cleaner            Coredy L900W 2700pa Robot Vacuum Cleaner                Coredy L900W smart LIDAR navigation robot vacuum cleaner with precision AI map technology, knows your home well, customized cleaning zone on the map, and compatible with Alexa & Google Assistant, easy to start/stop your robot by your voice or mobile phone, customized your personalized cleaning schedules according to your cleaning habit and home space, let the robot auto pick up the mess on the go.                    Own Coredy L900W robot vacuum cleaner, you can:                        LDS navigation - Smarter mapping                            Select 3-water level mopping                            Targeted cleaning area                            Set cleaning zone, clean wherever you want                            Create virtual No-Go zone                            Make timer schedule accuracy                            Gain voice-prompts troubleshooting reminding                            Start/stop your robotic vacuum cleaner by voice commands            Read more        2700Pa Strong Suction                With the super-strong suction power L900W vacuum robot cleaner easily picks up dirt, pet hair, and even invisible fine dust hidden deep down inside carpets, give you a thoroughly clean and tidy home.                Interchangeable Vacuum & Mop                Coredy L900W Robot supports interchangeable vacuum while you need to mop, with big dustbin capacity 500ml, and supports extra large 380mL water tank covers over 2000 square feet of mopping [Water Tank Module Sold Separately]. You can adjust 3-water levels, and customize your no-go zone, to avoid mopping on a carpet area.                Intelligent Recognize                With high-precision LiDAR navigation, L900W Robot Vacuum Cleaner allows efficient route planning day or night by creating accurate models of your home as the robot cleans, customized cleaning routing, recognizes, and intelligently decides how to clean around obstacles, so you don't need to pick up obstacles before the robot is cleaning.                No-Go Zone Cleaning                Create unlimited custom virtual boundaries on Coredy App to keep the robot away from areas where you don’t want the robot to go.        Read more        Friendly Reminders                Helpful voice-prompts remind you of your Robotic vacuum current cleaning status and guide you through any problems that may occur.                Resume Cleaning                When fully charged to 100%, your robotic vacuum cleaner will resume cleaning where it left off until finish cleaning.                Super Quiet                Streamlined air flue reduces noise level under 65dB, leaving a quiet space for your children to read books, watch TV, chat with each other or take a nap, won't be disturbed.                Easy-find Your Robot                Finds your robot effortlessly once your robot gets lost or hide under the bed or sofa, just tap the Find Robot button in the Coredy Robot app to find it easily.        Read more            Compatible with Alexa and Google Assistant, a simple voice command can achieve hands-free start and stop, App connectivity lets you control and monitor your L900W robot vacuum cleaner from anywhere, anytime.         L900WR580R550R300R750R650Max Suction Power2700Pa2000Pa1400Pa1700Pa2000Pa2500PaDust Box Capacity500ML500ML500ML300ML500ML500MLWet/Dry Mopping Function✓✓✓-✓-Decibels 45-65dB45-65dB45-65dB45-65dB45-65dB45-65dBLIDAR Navigation✓-----AI Map✓-----Works with Alexa✓✓--✓-Zone cleaning & no-go zones, selective cleaning ✓Buy boundary strip separatelyBuy boundary strip separately-2x 6.6ft boundary strip2x 6.6ft boundary stripBoost-Intellect Technology✓✓--✓✓Wi-Fi Compatible✓✓--✓-"", 'Image': ['https://m.media-amazon.com/images/S/aplus-media-library-service-media/c18a6d52-cd90-44a7-a4ca-81b925e51411.__CR0,0,600,180_PT0_SX600_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media-library-service-media/af80fecf-0275-47be-a6e5-1651626329ff.__CR0,0,970,600_PT0_SX970_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media-library-service-media/0d83bc40-e349-490f-ad90-de39b83da950.__CR0,0,300,400_PT0_SX300_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media-library-service-media/aeefb178-7f5f-4a4e-a841-49b1c72830e7.__CR0,0,350,175_PT0_SX350_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media-library-service-media/d25e4466-c0ef-491d-9a38-5f8b1a8e1fab.__CR0,0,220,220_PT0_SX220_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media-library-service-media/fe2305a6-69d3-4c2e-9607-e152140a2170.__CR0,0,220,220_PT0_SX220_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media-library-service-media/64b60e9f-172a-41e6-8e61-6ca8ade62c74.__CR0,0,220,220_PT0_SX220_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media-library-service-media/f7417157-d6fb-4682-893b-5bc79ccbadb4.__CR0,0,640,640_PT0_SX220_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media-library-service-media/f46fabf7-7fff-487d-bafc-37c58c89bad2.__CR0,0,220,220_PT0_SX220_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media-library-service-media/00834aec-3754-41f9-9e9d-691703c5c54f.__CR0,0,220,220_PT0_SX220_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media-library-service-media/1e08e2e0-f996-4482-8381-e392e4473927.__CR0,0,220,220_PT0_SX220_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media-library-service-media/b0985b4b-e8f6-443f-81a6-0dc662e053a0.__CR0,0,220,220_PT0_SX220_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media-library-service-media/43aa385a-2fcc-481e-89fe-606b9d30be8b.__CR0,0,970,600_PT0_SX970_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media-library-service-media/dbe7230e-e743-44a5-80b5-3c24e1fb1b2a.__CR0,0,150,300_PT0_SX150_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media-library-service-media/e38c14a8-08e3-4512-a6df-78a9b20d6ac1.__CR0,0,150,300_PT0_SX150_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media-library-service-media/3975dbce-f260-4af8-b08c-12d1652c4716.__CR0,0,150,300_PT0_SX150_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media-library-service-media/8c7c5704-4e9b-4bf4-8920-3b290b82e840.__CR0,0,150,300_PT0_SX150_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media-library-service-media/42f53176-0396-42be-b9f1-1c8218143b5a.__CR0,0,150,300_PT0_SX150_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media-library-service-media/6bf3e314-f6ab-4f5c-b869-ae35544fdc4d.__CR0,0,150,300_PT0_SX150_V1___.jpg']}","https://images-na.ssl-images-amazon.com/images/I/61e%2BeDjaqhL._AC_SX679_.jpg, https://images-na.ssl-images-amazon.com/images/I/81KYjG2BrrL._AC_SX679_.jpg, https://images-na.ssl-images-amazon.com/images/I/71OJoAkoduL._AC_SX679_.jpg, https://images-na.ssl-images-amazon.com/images/I/71K4IbpnGpL._AC_SX679_.jpg, https://images-na.ssl-images-amazon.com/images/I/61gxmWXii4L._AC_SX679_.jpg, https://images-na.ssl-images-amazon.com/images/I/81HeGzA-feL._AC_SX679_.jpg, https://images-na.ssl-images-amazon.com/images/I/71kkKmAtrOL._AC_SX679_.jpg","Coredy L900W Robot Vacuum Cleaner, Smart Laser Navigation, Precision AI Mapping Technology, Compatible with Alexa, 2-in-1 Vacuum & Mop Robotic Vacuum, 2700pa Power Suction Ideal for Pet Hair","AI Mapping for Millimeter-Level Precision: Equipped with two cameras, L900W robot vacuum cleaner is able to identify your cleaning zone by drawing your virtual boundaries on app that can be presented with a real-time and panoramic preview by L900W., LIDAR Navigation for Smart Route Assignation: More efficient, with laser radar (LIDAR) navigation technology, Coredy L900W Robot Vacuum Cleaner can generate a systematic cleaning route by accurately mapping surroundings, under which any spot will not be missed out, without extra operating performance; More intelligent, sharp recognition for various of obstacles, near 99% coverage x4 accuracy (vs. random path cleaning robotic vacuum)., Tornadic Suction for No Residuals Assurance: 2700PA fueled up by unprecedented 5200mAh, to devour pet hairs, scraps, dirt and dust from kinds of floors and carpets; Also, L900W supports the “PinPoint Return” option, which remembers the stop point in case of cleaning interruption for auto-recharging., Voice Control Combination for Agile Execution: Voice Command, good at listening to specific orders, supported by Amazon Alex and Google Assistant; Voice Reminder, Timely to remind you of robots cleaning status, guide you top any problems that may occur while using by Coredy App., 3-in-1 Cleaning Mode: First to vacuum and sweep with fine clean then to mop under the electric-tank that is scientifically calculative to prevent floor from flooding, especially with three gears for water infiltration speeds to be adaptive into different degree of dryness. (Note: Mopping Attachments sold separately)",{},"[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '$519.99', 'type': ''}","{'type': '', 'value': ''}",[],Amazon,"[{'name': {}, 'priority': '', 'variations': [{'value': {}, 'priority': ''}]}]","[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",,{},18 x 15 x 5 inches; 14.65 Pounds,{},{},{},{},{},{},{},{},{},{},object,
https://www.amazon.com/-/ko/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_toys-and-games_sr_pg1_1?ie=UTF8&adId=A0248983D4T1V5L9SLZK&url=%2Fdp%2FB08ZHXX9CC%2Fref%3Dsr_1_3_sspa%3Fdchild%3D1%26keywords%3Drobot%26qid%3D1626913922%26rnid%3D2941120011%26s%3Dtoys-and-games%26sr%3D1-3-spons%26psc%3D1&qualifier=1626913922&id=1069629838608784&widgetName=sp_atf,,custom,,,EduCuties,EduCuties,[],"{'Text': 'Read more        Singing & Dancing Robot                This smart robot will sing and dance automatically after you turn it on. Press the button below the ON/OFF button to stop it and then you can control it through the remote controller.                The coolest robot with many playing modes                It has many modes: speed mode, LED light mode, Demo mode, programmed mode, music mode, nursery rhymes mode, story mode, popular science mode, robot language mode and ABC Mode                Rechargeable Feature                Powered by built-in USB rechargeable battery, it can offer 2 hours playing time after fully charged for 2 hours.        Read more', 'Image': ['https://m.media-amazon.com/images/S/aplus-media-library-service-media/f543285f-e9f8-492d-98e6-1b7736529727.__CR0,0,970,300_PT0_SX970_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media-library-service-media/d14f9f16-c2e7-4b3b-af8c-45821f183ebd.__CR0,0,970,600_PT0_SX970_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media-library-service-media/86cfe25b-3490-43b5-9587-248dc6b41b5c.__CR0,0,300,300_PT0_SX300_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media-library-service-media/5de523ac-b48e-4de8-b8b2-4202db87fdda.__CR0,0,300,300_PT0_SX300_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media-library-service-media/848f4ced-2659-4805-9d0b-7f2641cb6697.__CR0,0,300,300_PT0_SX300_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media-library-service-media/ecb452d8-43a3-43ca-8d0d-6b13570a3703.__CR0,0,970,600_PT0_SX970_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media-library-service-media/ce7e172f-b878-4490-ac71-b060b43dc474.__CR0,0,970,600_PT0_SX970_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media-library-service-media/bd6d944e-056d-4841-9730-231ee082517c.__CR0,0,970,600_PT0_SX970_V1___.jpg']}","https://images-na.ssl-images-amazon.com/images/I/71ovmV-1FoS._AC_SY879_.jpg, https://images-na.ssl-images-amazon.com/images/I/81kFaKczcpS._AC_SY879_.jpg, https://images-na.ssl-images-amazon.com/images/I/71jnOHULl2S._AC_SY879_.jpg, https://images-na.ssl-images-amazon.com/images/I/7173oqWn9WS._AC_SY879_.jpg, https://images-na.ssl-images-amazon.com/images/I/71cVRMYiIiS._AC_SY879_.jpg, https://images-na.ssl-images-amazon.com/images/I/714Fcp3DmtL._AC_SY879_.jpg, https://images-na.ssl-images-amazon.com/images/I/81Q7euYCKnS._AC_SY879_.jpg","EduCuties RC Robot Toys for Kids, Large Programmable Remote Control Smart Walking Dancing Robot Toy Gift with Gesture & Sensing for Age 6 7 8 9 10 Year Old Boys for Birthday Gift Present- Grey","Remote Control & Gesture Sensing Robot: The smart robot packs a ton of fun. This cool robot toy can not only be controlled by the remote controller, but also can move forward, backward, left, and right by gesture commands., Bigger Size Robot Toys: Cooler apperance and bigger size than most robots on the market. This robot toy has the latest styles of shapes and functions with a 2.4GHz remote control.It is the\u202fperfect entry into robotics for beginners!, Intellectual Programming: This smart robot toy can demonstrating a set of 50 actions inputted by the user.If you switch programming function,this interactive robot will playback using its moves record feature to repeat the movement one by one as you created from action mode existed., Convenient Rechargeable Robot Toy:this RC robot is powered by built-in batteries.Directly connect to USB charging interface like your power bank,plug,computers.Rechargeable way saves your money for batteries and you only recharge the robot about 2 hours, and its playtime is about 60 minutes., Ideal Birthday Gift & Kids Intimate Companion: The infrared control Robot is versatile and vivid can dance,sing,walk,patrol,even can speak with a charming accent.Don’t scratch your head to search gifts but directly pick this intelligent robot for your kids.It is an amazing gift kids will be thrilled with and this robot will entertain you so much.",{},"[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '$35.99', 'type': ''}","{'type': '', 'value': ''}",[],Amazon,"[{'name': {}, 'priority': '', 'variations': [{'value': {}, 'priority': ''}]}]","[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{},{},{},{},{},{},{},{},{},{},{},{},{},object,
https://www.amazon.com/-/ko/dp/B079QB3DJY/ref=ice_ac_b_dpb?dchild=1&keywords=robot&qid=1626913922&rnid=2941120011&s=toys-and-games&sr=1-4,,custom,,,Amazon.com,Really R.A.D. Robots,[],"{'Text': ""Read more        Talk through MiBro and be the Bot                MiBro isn't just a robot you watch, he's a robot that's totally under your control. Imagine the looks on your friend's faces when they hear MiBro speak to them! Using his Really RAD Remote, your voice will come out MiBro - simply drive him up to someone and communicate with them from a distance. Not only that, you can change MiBro's voice using MiBro's voice changer function. With heaps of options, you can choose the Normal voice function so MiBro sounds like you, switch to Robot voice to sound like a real robot, or have your friends in fits of laughter by telling jokes using MiBro's Helium voice.        Read more        Trick, Prank and Surprise Your Friends                MiBro is your perfect partner in pranking! He is loaded with silly sound effects and noises so you can prank, scare or just make your friends laugh! MiBro will keep you entertained with his smart talking phrases and different Sound Effect Modes! You can gross it up using MiBro's Gross Sound Effects, sneak up behind your dad and make MiBro let off a fart: 'Dad, was that you!?'.                    Or use the Blaster and Laser Sound Effects with MiBro's blaster and let the battle begin.                Go On a Spy Mission                Get sneaky and use MiBro's “Stealth Mode” so he can spy and listen for you! Drive him quietly into a room like an undercover agent and listen as his microphone picks up sounds nearby and transmits them through his Really RAD Remote! Listen to your brother's or sister's conversations and hear their secrets - MiBro is the perfect silent friend to help you gather valuable information. MiBro's got your back on any spy mission.                MiBro Can Be Your Robotic Butler                Your wish is his command - MiBro is always at your service (and he never complains)! You can have him fetch any light weight items. Simply rotate MiBro's arms upwards, slide the tray into his hands and place the item on the tray. Now your cell phone or favorite crisps are never too far away! Note: MiBro can carry up to 400g or 0.8lbs.                Show Off Your Ball Skills or Play Against Your Friends                With MiBro's Ball and Goal you can show off your skills on the sports field! Place the Tray upright to use it as a Goal and challenge your friends to a 'Goal off'. You can even play against a friend who has a MiBro and have your very own Robotic World Cup! Plus with the Sports Mode Sound Effects you can celebrate every epic goal with RAD cheering! Olay Olay Olay!        Read more"", 'Image': ['https://m.media-amazon.com/images/S/aplus-media/vc/f1891dc5-da10-4eda-9601-35f1e8730ba4._CR0,1,970,300_PT0_SX970__.jpg', 'https://m.media-amazon.com/images/S/aplus-media/vc/c751f116-db2f-48c7-ab11-c30b234d9477._CR0,0,300,300_PT0_SX300__.jpg', 'https://m.media-amazon.com/images/S/aplus-media/vc/a95c8084-4703-47af-8785-34348e55a024._CR0,0,300,300_PT0_SX220__.jpg', 'https://m.media-amazon.com/images/S/aplus-media/vc/01d0c00a-d545-40cf-80bb-edde754e038d._CR0,0,300,300_PT0_SX220__.jpg', 'https://m.media-amazon.com/images/S/aplus-media/vc/4f72b94f-1a8d-41a8-bedc-f9de7546357f._CR0,0,300,300_PT0_SX220__.jpg', 'https://m.media-amazon.com/images/S/aplus-media/vc/e38acdec-bbaf-4a7e-94f6-ba690791b058._CR0,0,300,300_PT0_SX220__.jpg']}","https://images-na.ssl-images-amazon.com/images/I/61vrFRC0bIL._AC_SX679_.jpg, https://images-na.ssl-images-amazon.com/images/I/61-SyQpp2XL._AC_SX679_.jpg, https://images-na.ssl-images-amazon.com/images/I/615fubLWpsL._AC_SY879_.jpg, https://images-na.ssl-images-amazon.com/images/I/71XsA5gyj-L._AC_SX679_.jpg, https://images-na.ssl-images-amazon.com/images/I/61zY3sATtSL._AC_SX679_.jpg, https://images-na.ssl-images-amazon.com/images/I/61tSb3NqeIL._AC_SX679_.jpg","Really RAD Robots MiBRO - Interactive Remote Control Robot with Accessories, 50+ Functions & Sounds - Your Personal Prank Bot | Plays, Talks, and Pranks","Here at Really RAD Robots, we build REALLY RAD ROBOTS….like MiBro, your robot partner in fun! Team up together for some awesome antics and sneaky adventures!, Be the Bot with MiBro and talk through him, using the Really RAD Remote! Have fun and tell jokes, give commands or talk to your friends from around the corner!, MiBro is your secret agent buddy and can help you spy on your friends and family! Be sneaky and send MiBro in - he’ll help you listen to secrets from another room through his Really RAD Remote., MiBro is a prize pranker! Trick, prank and surprise your friends with MiBros really RAD accessories and sound effects! Hes fully loaded with over 50 functions and sound effects!, MiBro makes the perfect personal assistant. Use MiBros tray to bring you refreshments or hold your phone! Or team up with MiBro and use his tray as a goal to test your ball skills. Hear the crowd cheer when he kicks the winning goal!",{},"[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '$39.99', 'type': ''}","{'type': '', 'value': ''}",[],Amazon.com,"[{'name': {}, 'priority': '', 'variations': [{'value': {}, 'priority': ''}]}]","[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]","MiBro REALLY RAD ROBOTS, REMOTE CONTROL ROBOT",{},2.28 x 3.31 x 3.31 inches; 1.25 Pounds,{},{},{},{},{},{},{},{},{},{},object,
